スクショ,投稿文,リプ,いいね,インプ,日時,URL
,"お盆でニコニコする仕事をしなくちゃいけなくても占い🔮で日給3マソ出てるのでメンタルは超安定してます😌
占い初心者だった私がksげるようになった方法は過去ポストに載っけてるのでプロフから探してみてくださいね👀






























",3,9,320,2025/08/15,https://www.threads.com/@wagamama_urara/post/DNX_mZhPRwS?hl=ja
,"ママは本当にThreads×占いを始めてほしい。スマホ1つでできるしChatGPTを正しく使えば投稿も1日5〜10分でできちゃう。あとは育児の合間に鑑定書を作って、お客さんから「ありがとうございます！！😭」と感謝されてお金もいただける。誰かの役に立てる最高のフク業。今だけ固定ポストで初月100ﾏｿいった秘訣ポロってる







",0,6,487,2025/08/15,https://www.threads.com/@wagamama_urara/post/DNYHGnKPpug?hl=ja
,"深夜だからいうけど、、
ぶっちゃけお金はあるに越したことないし、ksげるうちにksいだ方がよくない？っておもう。
子供のためだけじゃなくて、自分のためにも。まだまだ若くいたいし人生楽しみたいし綺麗でいたい。
そうなるとお金なんていくらあっても足りない。だから今、1番若い今頑張るんだよ。ポイ活で月1万とかで満足しちゃってる人はもったない









",0,3,385,2025/08/15,https://www.threads.com/@wagamama_urara/post/DNYThIiogpB?hl=ja
,"コレ言うと批判されそうだけど、みんなもっと自分の人生を生きな〜？「周りが怪しいって言ってたのでやめます・・」ってksげないやり方をしたり、ポイ活とかクライアントワークで満足するのもいいけど、結局お金は必要だよ。残酷だけど。
そんときにポイ活だけやってるのか、もっとksげる額が大きいフク業にチャレンジしてるのかだと、３ヶ月後、半年後の口座残高がぜんっぜん違うのですよ🫵







",0,0,258,2025/08/15,https://www.threads.com/@wagamama_urara/post/DNXugjKPiE-?hl=ja
,"今日は我がっ娘と旦那と電車に乗ってお出かけしたのですが、暑すぎましたね🥵
私が子供の頃ってまだ生きやすかったような、、35℃ってそんなポンポン更新するような感じじゃなかったですよね！？
外に出るだけでヘトヘトです、、
我がっ娘も汗だくで心配💦
冷感グッズとか必要なのはバンバン買ってあげたいし（命も危ないし）、そこに渋るようなママにはなりたくないなぁって思いました。
ちょっとした出費を何も気にせず買えるようになる、これがフク業での幸せ第一段階だと思うのです🙂‍↕️
あなたのフク業での幸せは何ですか？










",0,0,302,2025/08/15,https://www.threads.com/@wagamama_urara/post/DNYFnaOPRnp?hl=ja
,"『占いアカ10daysブートキャンプ』　DAY2
占い開始初月で100万ksいだわがママが、占いノウハウを垂れ流していくこの企画。
昨日から始めてたった1日で100人以上にフォローいただいてありがたい限りです！
2日目の今日は
『AI×占いを極めた先の未来』
について。
炎上しそうですが断言します。
Threads✖️占いをしている人の9割は『正しいAIの使い方』を知らない状態で使ってます
それ、毒です。
ただの主婦が占いで100万ksげた、AI活用法を伝授
↓ 




まず最初に結論から言いますが、AI初心者はAIに頼りすぎないでください。
コレを見てる人の中には「AIで占いをする」てことに抵抗がある人も少なくないんじゃないでしょうか？
なんか人を騙してる気がして。
その気持ちは半分正解、半分惜しいです。
まずそもそも、占いのほとんどをAIでやるのは辞めましょう。これが、Threads占い民の9割がやっているAI活用法。
アカウント設計もAI、ポストもAI、鑑定書もAI。これは破滅一択。
これで誇張して「占いはksげます！」みたいにデカデカと発信してる発信者が私は許せないです。まっじでやめてほしい😡😡
そういう人たちがいるから、AIに対して抵抗感を感じる人たちがいるんじゃないかと思ってます。
ただ、安心して。コレは間違ったAIの使い方。覚える必要はありません。アナタが犯罪の片棒を担ぐ必要はありません。
正しい使い方は
「AIに頼りすぎないこと」。
どういうことか？解説していきます↓




賢い人は既に勘付いてるかもですが、『AI×占いを極める』とは
「必要な箇所でAIを駆使し、それ以外は人力でやる」
ということを指します。
私はこれができたから、迷わずに成果が出せました。というのも、私、AIについて最初から詳しかったわけじゃなかったんです。
むしろ逆。ChatGPTの存在は知りつつも数ヶ月前まで全然触ってなかったし、何ができるのかも正直わかってませんでした。軽視してたとすら思います。
だからこそ、できる範囲は人力でやり、AIにおんぶに抱っこにならなかったから、Threads✖️占いジャンルの9割の人が引っかかっている罠にハマらなかったのかなと。
コレは言い換えると、今コレを見ているアナタにもチャンスしかないってことです。
ただ、今からいうことを知っておかないといけません
それは、『どこを人力でやり、どこをAIに頼るべきなのか？』ということ↓




どうせこの投稿も3日後にはアーカイブにするので暴露しちゃいますか。
【わがママ式　AI×占い】について。
私はこんな感じでAIと人力を使い分けました↓
・リサーチ→人力
・アカウント設計→人力
・投稿作成→AI+人力
・鑑定書作成→AI+人力
今のThreads占い市場を見てると、
リサーチもアカウント設計もAIやんけ！っていうしょぼアカが量産されてませんか？私はそう思います🥶
その運用だと仮にフォロワーが増えても売れないし、そんなAI量産アカを参考にするべきじゃないです😠
この辺りの、私が占いアカやるときに参考にしたリサーチ結果とかも、反応が良ければプレゼント視野です🎁
本当にこの企画は本来なら有料コンテンツにするつもりだったので、あなたの反応次第で続けるか続けないかが変わってきます、！
「見たよ!」って人は確認ついでにいいねポチッと押しといてもらえると！
ーーー
【まとめ】
✅初心者はAIに依存しないこと。
✅占い×AIはksげるけど、AI使いすぎたアカは破滅の一途。ksげない
明日からいよいよ『コンセプト設計』について話していきます。3日で消すからスクショ推奨
",3,22,638,2025/08/16,https://www.threads.com/@wagamama_urara/post/DNakgglPMZ_?hl=ja
,"Threads開始4日で100人以上の方にフォローされたので、、ぜひ皆さんとも絡んでいきたいなと思ってます🥹
てことで、、この投稿のリプ欄で「占いアカ」に関するお悩みを教えてくれませんか？
今やってる『占いアカ10Daysブートキャンプ』の中で詳しく解説するかもしれません！
・フォロワーが伸びない、、
・そもそもどんなアカウントを作ればいいの？
などなど、何でもお待ちしてます〜✨








",2,9,291,2025/08/16,https://www.threads.com/@wagamama_urara/post/DNZtz8Cv_xw?hl=ja
,"（アナタの頭の中に直接語りかけてます・・ビジネスのアカウントと占いのアカウントは分けた方がいいと思いますよ、、ジャンル認知がブレちゃうので伸びなくなっちゃいます🥹）








",0,8,552,2025/08/16,https://www.threads.com/@wagamama_urara/post/DNa3TKStuNi?hl=ja
,"昨日だけで60人以上の方にフォローしてくださってます。嬉しい、、
それもコレも昨日から始めた
『占いアカ10daysブートキャンプ』のおかげ。🔮初月100ﾏｿksいだ秘訣を暴露していってます。
3日後に消すので今のうちに頭にインプットしておいてください！





",0,7,290,2025/08/16,https://www.threads.com/@wagamama_urara/post/DNZtbmtvDsS?hl=ja
,"占いフク業あるある
PayPay残高パンパンになりがち。 







",1,6,"1,101",2025/08/16,https://www.threads.com/@wagamama_urara/post/DNYbxd6vZZT?hl=ja
,"あと◯人で、、
あ、おはようございます☀







",0,0,294,2025/08/16,https://www.threads.com/@wagamama_urara/post/DNZH-B6zHQU?hl=ja
,"※予告※ 今日の「占いアカ10daysブートキャンプ」を楽しみにしてくれてるアナタへ。ガチで大切なことを解説しすぎて濃ゆすぎるかもしれません。毎回「いいねしてね」とお願いしてるのですが、フォロワーの1/3以上の方が反応くれてめちゃくちゃやる気もらえてます！ありがとう！！！これはそのお礼。激震に備えよ🫨🫨





これ公開しました。プロフからGOGO❣️








",1,38,541,2025/08/17,https://www.threads.com/@wagamama_urara/post/DNdGx1Rv72g
,"『占いアカ10daysブートキャンプ』　DAY3
占い開始初月で100万ksいだわがママが、占いノウハウを垂れ流していくこの企画。
毎日50人ペースでフォローいただいてありがたい限りです！ 3日目の今日はいよいよ、、 『占いで売れるアカウントの作り方』について。
占い初心者の99%が最初にやる「致命的なミス」。コレに気付けない限りは売上ゼロ確定です。。
あなたは当てはまってませんかね、？


結論言います。占い垢初心者の人はまず間違い無くコレやってしまいます。。
てか私がやってしまいました。なので供養です。
【100％失敗する占いアカの作り方】 ①AI使いすぎ ②自分優位で考えすぎ ③占いを軽視しすぎ、無料で済ませようとしてる
この３つをクリアしないと、お客さんに感謝されながら売れる占い垢はできませぬ。それぞれ詳しく解説していきますね！


①AI使いすぎ コレは昨日のDAY2でも少し話しましたね。まだみてない人はそっちも遡ってみてくださいな！
AIはね、魔法の道具でもなんでもないですよ。というか正しく使えてる人がほっとんどいないんで、勝手に撃沈していくアカウントばっかだな〜って思ってます。
「いかにもAIやんけぇコレ！！」ってやつばっかですね〜。
たとえばこんな感じ↓
ープロフー 🌌 タロットが映すのは、あなたの魂の物語 宿命と可能性をカードに映し出し、未来へのヒントをお伝えします。 運命をひらくきっかけを一緒に探していきましょう。 ーーー
なんかね、AIばっか使ってる人の文章って「だからなんですか？」ってものが多いんですよ。
何も指示をせずにAI丸投げで作ったところで、お客さんはアナタのアカウントに興味湧きません！残念ながら。
・なんでタロットなんですか？ ・占いって手段でお客さんのどんなお悩みに寄り添ってあげられるんですか？ ・他のアカウントと比べて「アナタじゃ無くちゃいけない」理由は？
ここを考えず、脳みそ使わずにAI頼りでやってしまうのはもったないです。DAY2のまとめを復唱しに行ってください。


②自分優位で考えすぎ
コレは①と通じるとこありますね。
フク業で占いに興味を持った人は「ksげる」という色眼鏡で占いジャンルを見てしまいがちなので、アカウント設計もその色が強く出ちゃいます。
たとえば、、 ・フォロワー3人なのにプロフリンクにLINE ・固定ポスト→無料鑑定はこちらから！ ・全部のポストにLINEリンク貼りまくる
流石にこんな露骨な人はあんまいないですが、近しい人はいますね〜。
お客さんは「鑑定がしたい」わけじゃありません。特段アナタにお金を払いたいわけでもありません。悩んでるんですよ。
その悩みを解決できる手段をアナタがもっているのかなとわかるから鑑定を受けにいくわけであり、お客さんの悩み解決が第一優先です。
なのでアカウントを作る際に考えて欲しいのは、 ・どんな手段で ・お客さんのどんな悩みに対して ・どこまでもっていくことを想定するのか という３つ。
間違っても、自分がksげるお金の上限額で手段を決めないでください。順序が逆です。


③占いを軽視しすぎ、無料で済ませようとしてる
占いは確かにksげます。だけど、軽く見てる人が多い気がしてます
実際にお金払って占い受けに行ったことありますか？？
私は最初は占いあんま信じてなくって、たまたまタイミングよく友達が受けにいくっていうんで一緒に受けたのがきっかけでした。
そこで自分のあれこれをビシッと言い当てられ、軽い恐怖すら感じました。
こんな感じに、自分がまずお客さんとして占いを受けにいくことで、
・占いを受けた時に自分がどんな感情になったか ・相手の占い師の人はどんな言葉遣いをしていたか ・どんな雰囲気だった？その占い師の世界観は？ ・占いを受けた後に残る、新たな悩みや不安はなんだったか？
などを実体験として記憶することができます。じゃああとはそれをアナタのお客さんにも感じてもらえるようなアカウント作りをすればいいだけ。
ここをケチって、全てを机上の空論でやろうとするから私は最初うまくいかなかったんですね〜。
逆に言えば、実際に得た気持ちを活かしたらポンポンってフォロワーも売上も上がりました！
まず自分がお客さんになること。コレめっちゃくちゃ大事です


さて、どうでしたでしょうか。長かったね〜〜！！笑
日に日にこの企画で書きたいことが多くなってきてめちゃ長くなってる・・🫠
今日なんて1500文字は書いてたよ。流石に公開しすぎな気もしてきたから3日と言わずアーカイブにして見れなくしちゃうかも。。
見てくれた人は確認がてらいつもみたいにいいねポチッとよろしくお願いします！
フォロワーの1/3の人が反応くれてます。コレ多分すごい数字😇嬉しすぎます
ーーー
明日のテーマは 『占いでksぐのにフォロワー数は要らない』です。
実は私、占い初月100ﾏｿ行ったときのフォロワーは〇〇〇〇人でした、、
多分聞いたらビックリするんじゃないかな？楽しみにしててください🙂‍↕️",5,37,"1,009",2025/08/17,https://www.threads.com/@wagamama_urara/post/DNdJLppvwn6
,"ﾎﾞｿｯ・・・ブートキャンプの感想ほしいなぁ、、ためになってる？🥹






",11,8,461,2025/08/17,https://www.threads.com/@wagamama_urara/post/DNdRbe_vMhG
,"『占いアカ10daysブートキャンプ』　DAY4
占い開始初月で100万ksいだわがママが、占いノウハウを垂れ流していくこの企画。
昨日は無料で1500文字以上にわたってノウハウ語りまくっちゃったね、、 「毎日スクショしてます！」ってコメントもいただいて嬉しいかぎり🥹
４日目の今日は 『占いで100ﾏｿ売るのに必要なフォロワー数』について。
「占い垢って、とにかく投稿バズらせて売るんですよね！？」 ↑残念、そこまで頑張らなくてもいい！🥲
実際の私の数値感を大公開しながら説明しますね ↓


結論、占いで100万ksいだ当時のフォロワー数は、、、
「1000人以下」
でっす！！！！
「え、その程度でいいの？？」と思った方いるでしょうが、はい、それでいいんです。
そもそもですね、たくさん人を集めないと占いでksげない、じゃないです。
コレは何年何十年と占いをしてる、超大手ができる戦略。細木○子さんとかゲッ○ーズ飯田さんとかね。そんな大手に対して、同じ戦略をとっても勝てっこないんですよ。
私たち零細個人が取るべきなのは『高単価ファン化戦略』、コレ一択です。


当時（今もだけど）私がThreadsで占い垢を始めたときは、まさに「AIコピペ投稿全盛期」と言っても過言じゃないくらいでした。
え、やばくなかったですか？笑
みんなAIで作った投稿でうっす〜〜〜いのを焼き増しして、金太郎飴ですか？ってくらいの量産度合いで。
そういうアカウントのやり方をしてる人しかいなかったので、私は逆張りしたんですよ。
3日目で解説しましたよね？初心者はAI使いすぎないほうがいいよ〜って。
私の「占いアカ10daysブートキャンプ」は全て繋がってますからね？ちゃんと毎日追ってくださいね？
みんながAIで投稿作っているのなら、こっちはお客さんが求めてることから逆算して寄り添った発言をする、など、その場その場で投稿のパターンや作るアカウントの細かな見せ方なんかを変えてくべきなんですよ。
って言っても難しいですよね。私もコレができるようになったのは正直言って最近。後付けでうまくいったことエラそ〜に解説してるだけですｗ
でもでも、当時思ってたことはこんな感じでした。メモに残ってた↓


・AIの後ろ姿の巫女垢多すぎ ・みたことある型の投稿がひたすら流れてくる。パクりすぎ、パクられすぎ ・浅い自己啓発が多いな
なので、私はコレらを封じました。結果うまくいった。意外とシンプルなんですよね。
【まとめ】 ・占い初心者が取るべき戦略は「バズらせまくってお客さん集める！」ではない
・『高単価ファン化戦略』をしたおかげで私は占い初月100ﾏｿを達成した
ーーー
ここまで読んで、こんなこと思いませんでした？
😖お客さんが何求めてるのかわからないよぉ 😫ふぁん化戦略？とか言われても、、私にファンなんて付くのかな、、
↓↓↓
🐰「「大丈夫です‼️」」
私がコレをできるようになったのは、ぶっちゃけただ一つ。
「リサーチ」が得意だったからです。
5日目からはこの『わがママ式占いリサーチ術』についてお話ししていきますね！
いよいよ10daysブートキャンプも折り返し。
毎日フォロワーさんが増えていいねもくれて嬉しいです❣️盛り上げていきましょ🫶
今日も「読んだよ!」の証にスクショといいねとポチッとよろしくお願いします！






",3,49,"2,468",2025/08/18,https://www.threads.com/@wagamama_urara/post/DNfuI6Kv1Tt
,"一言だけ言わせてください。
 『占いアカ10daysブートキャンプ』を忙しい中最後まで読み切って自分の血肉にしてる人、偉すぎね？🥹
ただ、悲報が。 1日目の投稿があと40分でアーカイブになって見れなくなります。
まだ間に合うから今すぐプロフから遡ってスクショといいねポチりとしてきてください。ただの主婦が占い初月100ﾏｿ達成した裏側を載せてます







",3,14,"1,478",2025/08/18,https://www.threads.com/@wagamama_urara/post/DNfpiuoP4hh
,"お盆、、つかれた、、🫠 ようやく寝れる。。
ママさんおつかれ。私もおつかれ。明日ももっと楽しくなるよね、ハム太郎！








",1,10,625,2025/08/18,https://www.threads.com/@wagamama_urara/post/DNdkjq_Pmh3
,"お盆明けの月曜日。会社員の頃はまじで憂鬱すぎて「出勤ダルすぎ」て思ってたけど、今は占いでksげるようになって日給3万とかザラなのでモーマンタイ🙂‍↕️











",0,9,677,2025/08/18,https://www.threads.com/@wagamama_urara/post/DNfsBRYvv2Q
,"『占いアカ10daysブートキャンプ』　DAY5
占い開始初月で100万ksいだわがママが、占いノウハウを垂れ流していくこの企画。
5日目の今日は 『ハズレないアカウント設計のためのわがママ式リサーチ術』について。
今日から7日目まではリサーチ編。
身につけるだけで「選ばれ続けるアカウント」が自然とわかる。そうなるための全体像を話していきます↓














結論、「リサーチ」は２種類あると思ってください。
・お客さんリサーチ ・アカウントリサーチ
このどちらか１つでも欠けてると、 売れるアカウントはできません。
占い垢で多い「〇〇巫女」とかオネエ口調の垢とか、、フォロワー多いけど実際はそこまで売上立ってなかったりしますよ？
もう消しちゃったけど、2日目のAIの話を見れてた人は後で自分でスクショ見返してね。
要はAIに頼りすぎるとそういうアカウントが作られちゃうのさ。











「お客さんリサーチ」をやることで、 ・どんな発信が求められているのか ・どういった投稿が伸びやすいのか がわかる。
「アカウントリサーチ」をすることで、 ・どんなキャラがいいのか ・やったらダメなキャラが判る
8割くらいの人はライバルのアカウントしか見てない。
だから「お客さんリサーチ」をとことんできる人は、ドカンって売上上げられるのさ。コレは私がブートキャンプで口酸っぱくして言ってることだよね。
ほんっと〜〜〜〜に大事なの！！だから何度でもいうよ。
明日と明後日は、この２種類のリサーチ法について、 ・どのようにやるのか？ ・どんなサイトを見ればいいのか？ ・どんな観点で見るのか？ などを赤裸々に失敗談なんかも含めてお話ししていくよ、！
明日と明後日の投稿を見て実践に移すだけでも、来月の売上が変わってくる人いる‼️ってくらい大切な話をするから、今のうちに 
@wagamama_urara
 をフォローしておいてください。




",7,25,883,2025/08/19,https://www.threads.com/@wagamama_urara/post/DNiTAnOPnaD
,"3日前に100人を祝ったばかりなのに、もうあと1人で、、













",0,7,592,2025/08/19,https://www.threads.com/@wagamama_urara/post/DNgJs2uvy1_
,"DAY1、先ほどアーカイブにしました。宣言したことはちゃんと実行してくのでお見逃しなく。

一言だけ言わせてください。 『占いアカ10daysブートキャンプ』を忙しい中最後まで読み切って自分の血肉にしてる人、偉すぎね？🥹
ただ、悲報が。 1日目の投稿があと40分でアーカイブになって見れなくなります。











",0,5,464,2025/08/19,https://www.threads.com/@wagamama_urara/post/DNf781Yv2hX
,"え、あの、これ、悪いことは言わないので気をつけた方がいいですよ。。。

（アナタの頭の中に直接語りかけてます・・ビジネスのアカウントと占いのアカウントは分けた方がいいと思いますよ、、ジャンル認知がブレちゃうので伸びなくなっちゃいます🥹）









",0,2,538,2025/08/19,https://www.threads.com/@wagamama_urara/post/DNf33dmv0Ho
