スクショ,投稿文,リプ,いいね,インプ,日時,URL
,"ひとつ前の投稿から100人以上の方にフォローしてもらえた〜😭✨✨
嬉しすぎる…！！やっぱ育児アカ攻略って需要あるんやなって再確認🙂‍↕️

「アフィリエイトって何？」って方でもわかるように、育児アカで月5〜10狙えるnote執筆中✍️
「楽しみにしてるよ〜！」って方は、いいねで教えてもらえるとモチベ爆上がりします！🕺

ほな、PTA総会行ってくるぅ…（気重）



",4,73,"6,058",2025/5/16 14:48:19,https://www.threads.com/@emu_sns/post/DJtAme1SRj-
,"私が1週間ウジウジ悩んでたこと
ボス(@shiro_sns01 )に相談したら秒で解決した...😂
講座生みんな悩んだらすぐボスに相談するべきッ✊
(もうしてるか🫢)
































",3,11,"5,596",2025/6/13 23:28:07,https://www.threads.com/@emu_sns/post/DK2CWHkvyCP
,"寝かしつけ寝落ち界隈パート主婦
3月から始めたThreadsアフィリエイトの結果🌸


ア◯ゾンアフィの売り上げは本当は載せちゃだめです🙅‍♀️なので隠してます🫣


その実際のアカウントは、
このno+eに載せてます☺️👇🌸
https://note.com/emuchan_note/n/nac8f0251df8a?sub_rt=share_b








































",8,61,"5,510",2025/6/28 23:59:50,https://www.threads.com/@emu_sns/post/DLct5kRPCxF
,"実はいろんなSNS副業にチャレンジしてた。
ブログ、Y⚪︎UTUBE、Ti⚪︎Tok..全部挫折したポンコツ主婦。

でもThreadsを始めたら、
❤️‍🔥開始初日にnote35冊売れる
❤️‍🔥5日で楽天アフィ5まん突破
❤️‍🔥8日でフォロワー1000人越え

↑インスタからの流入なし完全Threadsのみ

収 益は全部あわせると94078えんでした。

こんな短期間で結果がでるなんて
ありえへん！って思うけど、
実はこれ、戦略通り😏　↓


私はケムさん(@kemu_ai)と同じく、シロウさん(@shiro_sns01)のインスタの講座生。(インスタは現在お休み中)
講座生は #シンスレッズ を先に読めたから、その通りに進めるだけで、無駄な失敗ゼロで、最短で結果を出せた！🔥
もし今、
「Threadsを始めたいけど、何からすればいい？」
「最短で収益化したい！」と思っているなら、絶対に手に取るべき✊いや、ほんまに。変に有料noteを複数買うより、Threadsのことをすべて網羅したこれ1本を買う方が損せーへんと思う！
Threadsは特に時間のない主婦の人におすすめだからぜひ挑戦してみてほしい❤️‍🔥
私経由で購入してくださった方には
「主婦特化アカウントで最短最速でフォロワー1000人達成する為の完全ロードマップ」(現在執筆中)をプレゼント❤️‍🔥
私の実体験をモリモリ盛り込んだ！
シンスレッズを買ったはいいけど、何から始めればいいか分からないって人の背中を全力で押すよー！！🔥
えむちゃん経由リンクはこちら
🔗　https://brain-market.com/u/shiro_life0/a/b0YjMxEjMgoTZsNWa0JXY?from=b0IDMzQjMgojclNXd pr



特典note嬉しい感想いただきました☺️
実践して初日でアフィ成立した方も👏
シンスレッズで深く学んで、私のnoteで具体的に実践していけるように、初心者主婦の方が迷わず進めるロードマップになってます🌏✨







",15,26,"4,169",2025/3/8 22:56:12,https://www.threads.com/@emu_sns/post/DG8NlaDSU2A
,"Threadsで火星で得たのって、お金じゃなくて

子どもに「お弁当にマスカット入れて〜」って言われたとき「はいよろこんで！」って用意できる余裕とか

はま寿司で「いくら食べたい」って言われても「いいよ！何個食べる？」って言える自分とか

ネットで買い物のたびに、
最安値を血眼で探さなくてよくなったこととか。

こういう小さな“ゆとり”が幸せ🫶
地味幸〜🫶



",0,16,"4,144",2025/6/19 21:49:04,https://www.threads.com/@emu_sns/post/DLFTx5bPCrX
,"ええっ！
別垢バズりまくって1日でこんなことに😳
スマホでぽちぽちしてただけやのに
ほんまにありがたいー😭✨
この別垢は、3月までフォロワー100人もいってなかった弱々のアカウント。
それやのにこんなことになるなんて
Threadsほんまに夢がある！🌏✨
特に私と同じ主婦の人が運用しやすいと思う🫶




インスタしてへんから
ほんまにThreadsのみの売上👆






































",18,31,"4,141",2025/3/6 12:10:15,https://www.threads.com/@emu_sns/post/DG16EnHyWzY
,"これ、ほんまにほんまにそうです！
「なにから始めたらいいん…？」って迷ってるママは、とりあえずThreadsの育児垢を始めてみてほしい🥹

ターゲットが自分と同じママやから、投稿ネタにも困らない🙂‍↕️

毎日バタバタで1日5投稿できない私でも月10万は超えたから、
時間ない人ほど試してみてほしい…！！














",2,20,"3,958",2025/5/2 0:26:54,https://www.threads.com/@emu_sns/post/DJHa5CHyuLa
,"え、引用まで😭ありがとうございます✨
ケムさんほんまにそのまんまで、実写イラストアイコンでした←
Threadsで月50まで行けたのはほんまにシンスレッズのおかげです！
これからも勝手に推します。ついていきます🥹✨




















",0,2,"3,734",2025/4/21 23:30:24,https://www.threads.com/@emu_sns/post/DItked9SNDc
,"そうそう、この間わにちゃむとお茶しました！ボス(@shiro_sns01 )にもらったスタバチケットで！笑
ボスごちそうさまでした😆🥭
わにちゃむとも裏で色々動いてるけど発表できる日は来るのか！？

































































",0,8,"3,508",2025/7/3 12:43:56,https://www.threads.com/@emu_sns/post/DLoYhfRP4iA
,"どきどき🥰！！
アフィリエイト開始初月から6桁しゅうえき化してる私の、
「Threads×アフィリエイト ママ垢攻略no+e」
本日20:00から発売ですっ
あと30分🥹
ちなみにこのno+eは、ボス(@shiro_sns01 )チェックが入り、OK出てますのでご安心ください😌✨

なんかno+eのリンク貼ると消されるって噂を聞いたので、no+eのアカウントをフォローしてもらってる方が確実かもです！😭
焦ってモタモタする未来しか見えないっ🥹💦


アカウントはこちらだす！🤍
https://note.com/emuchan_note












































",5,15,"3,446",2025/6/21 19:31:31,https://www.threads.com/@emu_sns/post/DLKNoKBPBeA
,"Threadsをバズらせるのって結構簡単。
でも、バズったからといってフォロワーが増える訳じゃない。
←バズったけどフォロワー2人しか増えなかった投稿
バズってフォロワー一気に500人増えた投稿→

その違いは、






読んだ人にとって役にたつ情報を発信してるかどうか！
「この人の言ってること役にたつなぁ〜。他にも見てみたい！」って思ってもらえたらどんどんフォローしてくれる💡
逆に主婦あるあるネタは、いいねだけついてあんまりフォローしてもらわれへんみたい😂

























",1,6,"3,311",2025/3/8 0:34:21,https://www.threads.com/@emu_sns/post/DG50BZ1vwAt
,"GW中、子ども優先したい気持ち120％やのに、Threadsも頑張りたいジレンマ…！

子どもと全力で遊びたいのに「あ、これポストに書きたい…」って思考が止まらん〜
でも、今しかない子どもとの時間も絶対大事にしたいから、GWは（普段からやけど）ポスト頻度さらにゆるゆるです！

家族も自分も大切にできるふく業をこれからも全力で模索していきたい🫶





",2,13,"3,307",2025/4/27 23:34:06,https://www.threads.com/@emu_sns/post/DI9BqyIyvjZ
,"サムネができたから見てぇ！！！
(深夜のテンション)
























",12,59,"3,281",2025/6/19 1:48:18,https://www.threads.com/@emu_sns/post/DLDKXLnSZHj
,"なんかフォロワさんが増えて、
「有益なこと言わないと...」
って勝手に気負ってたんだな🫠

まだ13日目のヒヨッコなのに🐣

ヒヨッコはヒヨッコらしく
やってみてよかったこと、失敗したこと、
主婦のThreads副業のリアルを発信していきます〜📣






",30,93,"3,271",2025/3/13 11:43:09,https://www.threads.com/@emu_sns/post/DHH4iTVS-et
,"ふたつ前の投稿でフォロワーさんが
50人も増えた🥺
やっぱみんな知りたいのはそうやんな！
失敗も全部共有するスタイルでいきますん📣






",6,31,"3,136",2025/3/14 8:21:03,https://www.threads.com/@emu_sns/post/DHKGM6lhGUP
,"お友だちです🥺🌸
某垢が素晴らしいのもあるけど、中の人もとっっっっっっても魅力的な人です！！
センスあるだけじゃなくてマジで努力家！！！←いつ寝てるん？
んでも普通の主婦でもある😌🌸
主婦界が盛り上がりそう🥳！！










",0,16,"2,905",2025/6/8 8:00:09,https://www.threads.com/@emu_sns/post/DKngLG-zuqk
,"寝かしつけ寝落ちしそうになるのを脇腹をつねって耐え、無事生還して自由時間を手に入れた時の私










やってみたかった🥺



























",1,167,"2,791",2025/5/1 23:13:30,https://www.threads.com/@emu_sns/post/DJHSfdRSUu5
,"まだ1ヶ月経ってない
ひよっこ🐣アカウントでも
これだけ売上出てるから
楽天スーパーセールすぎょい🥳
































",6,25,"2,670",2025/3/5 13:14:59,https://www.threads.com/@emu_sns/post/DGzcr2DSc4_
,"これ面白いジャンルでした！😳
こんな感じで、別SNSでは流行ってても
Threadsにないジャンルがまだまだたくさんありそう！Threads伸びしろしかないわ😎


















",0,7,"2,592",2025/5/14 18:02:17,https://www.threads.com/@emu_sns/post/DJoNNUKyqK2
,"ふと思ったんやけど…
みんなの周りに「SNSでふく業やってるよ！」って人、リアルにおる？

私のまわりには一人もおらんくて…（内緒でやってる？）
だからこうやって今日も夜にThreads開いて、ひとり黙々と情報収集してる人
ほんまに偉い🥹！！

リアルでは「一緒に頑張る仲間」ってなかなか見つからんけど、このアカウントを見てくれてる人は同士やと思ってる。

今日は寝かしつけ寝落ちしなかっただけでも偉すぎるし、そろそろ永野芽郁ちゃんの不倫ネタ見るのやめてnote執筆に切り替えます🙂‍↕️ごぉぉ✍️🔥






",15,55,"2,497",2025/4/24 0:09:29,https://www.threads.com/@emu_sns/post/DIyyif5ylZa
,"え？フォロワーさんめっちゃ増えてると思ったら、ボスがメンションしてくれてたぁぁ😭✨
ありがとうございますぅぅぅ😭
新参者なので、まずは実績作り！と3月はアフィ頑張りました！
家事育児パートしながらも、ここまで収益化できたのはやっぱりThreadsだからかと…！ほんまにThreads最高🌸

データもいろいろたまってきたので、これを言語化して「家事・育児・パートの合間でもできるThreads×アフィ運用法」としてnoteにまとめる予定です！
忙しいママでも「これならできそう！」って思ってもらえる内容にするので、楽しみにしててね✨

春休み中、家中がカオスやけどがんばるー💪🔥








































",0,9,"2,455",2025/3/30 21:40:58,https://www.threads.com/@emu_sns/post/DH0udr4Szvt
,"春休みのごたごた＋息子が胃腸炎で、洗濯地獄に突入しました😇🌀

シーツやらパジャマやら、洗っても洗っても追いつかん！💦

こういう時、子育てしながらの複業は試練が多いな〜って思うけど、
まとまった時間が取れなくても、隙間にポストできるThreadsでよかった😌✨

ママたち、一緒にがんばりましょう✊
#春休みカオス😀





",0,9,"2,452",2025/3/31 13:19:00,https://www.threads.com/@emu_sns/post/DH2Z0E5SaeM
,"ブレイン購入時の注意点！🥺

最近わかったんですが…
経由購入リンクから入った後に、ブレインのアカウントを新規で作成してから購入すると、経由にカウントされないことがあるみたいです🥺💦

ブレインのアカウントがない方は、まず先にアカウントを作ってから、経由購入リンクから購入するのが確実みたい！

せっかく購入してくれたのにカウントされないのは悲しいので、お気をつけください🥹🙏✨









とはいえ、初ブレインがシンスレッズってめちゃくちゃセンスが良い....!!✨経由購入していただいた方はインスタからDMくださいね☺️
特典note「主婦特化アカウントで最短で1000フォロワー達成するためのロードマップ」付きシンスレッズのリンクはこちら👇🌸

https://lit.link/emusns 




















",1,3,"2,389",2025/3/30 23:13:56,https://www.threads.com/@emu_sns/post/DH05Gn6yz5v
,"春の嘔吐祭り🌸終わりました😉
上の子の胃腸炎が下の子にもうつり、病院洗濯洗濯洗濯旅行旅行花見花見入学進級みたいな目まぐるしいスケジュールで、え！？4月もう12日もたってるん！？って感じ😇
今更ながら3月のフクギョウ結果も出したいし、特典noteの嬉しい感想も出したい...！！瞼よ閉じるな！！このあと...！！






",2,3,"2,372",2025/4/12 22:23:16,https://www.threads.com/@emu_sns/post/DIWRo3wyHKR
,"Threads×AIめちゃめちゃ可能性ありますね！🥹✨✨
ケムさんでもダメダメだったってところにめっちゃ親近感...
わたしもポン&コツですが
Threadsならできる🥹
やっと見つけたって感じで
やる気満々です￼🔥

















",1,5,"2,332",2025/3/8 13:25:21,https://www.threads.com/@emu_sns/post/DG7MQaePkJC
,"楽天アフィリエイトしてる人、これエントリーした？？？
ポチッと押しとくだけで、5月の売上金額に応じてボーナスがもらえる😆
エントリーして、5月もバリバリがんばろ✊🧡










これ↓毎月やってるよー！
https://affiliate.rakuten.co.jp/campaign/2025/may/challenge/index.html 

※こちらのキャンペーンは2025/6/01 00:00終了


































",2,7,"2,303",2025/5/2 19:31:53,https://www.threads.com/@emu_sns/post/DJJd7JJyqIM
,"真夜中にこんばんは！！

note作成、ついに佳境ッ！！✍️
まとめ直してて気づいたことがあるんよ…

これ、「私にしか書かれへんnote」やん…

・1投稿で4マン売り上げた実際の投稿
・フォロワー＋500した投稿の裏側
・初月から10マン超え導線の作り方

全部、リアルな私の実体験ベースで詰め込んでます！

見てくれた人、全員スパセサイヤ人になってほしい。

このnoteが、誰かの「やってみよかな」のきっかけになりますように🙏
あとちょっと、頑張る。





",15,46,"2,232",2025/5/27 3:43:56,https://www.threads.com/@emu_sns/post/DKIJT9MSXN7
,"まじで泣いテル🥲🥲
パソコンからThreadsの別垢にログインしようとしたら↓こんな画面が出てログインできなくなった🥲🥲
これ直るんかな、、？？？😭😭































",1,2,"2,083",2025/5/15 0:42:37,https://www.threads.com/@emu_sns/post/DJo7BgIPdYl
,"やることありすぎて詰んでたけど
めっちゃ元気でた😂
わたしもGPTs作れるようになりたい！
(またタスクが追加された😂)

















































",0,4,"2,045",2025/3/7 13:35:03,https://www.threads.com/@emu_sns/post/DG4okkOyqBm
,"前の投稿からまた100人フォロワーさん増えた…！
ありがたすぎる…！

やっぱ「怪しくないふく業」、みんな求めてるんやなぁ。

noteに全集中しすぎてポスト止まりがちなんやけど（両方できへんThe不器用人間）
来月の楽天スパセには絶対間に合わせたいから、がんばるぅぅ✊🏻🔥





",0,12,"2,033",2025/5/20 23:06:03,https://www.threads.com/@emu_sns/post/DJ4MvcJy39F
,"子どもが帰ってきたら、家で「おかえり」って迎えてあげられるママになりたい。
私がふく業がんばる理由はそれ。





",7,58,"1,989",2025/4/17 8:22:20,https://www.threads.com/@emu_sns/post/DIhpYEfS59T
,"え、めっちゃ迷ってきた...
ママ垢か？育児垢か？
どっちが一般的なの🥺
どっちでもいいのか？？？






",2,27,"1,976",2025/5/29 23:26:43,https://www.threads.com/@emu_sns/post/DKPaQrXPEO3
,"実際のアカウントを公開！
Threads×アフィリエイト
ママ垢攻略no+eの目次チラッ👀🌸





















",1,19,"1,972",2025/6/21 3:18:20,https://www.threads.com/@emu_sns/post/DLIeQa6ygbu
,"📨【1回目の問い合わせ（5/22）】

「1投稿目に紹介文＋画像、2投稿目（自リプ）にアフィリエイトリンク＋PR表記」
この投稿形式について、

楽天のガイドラインには
「特定の者へのリプライにリンクを貼るのは禁止」とあり、
“自分へのリプ”もそれに当たるのか

→ 回答は「個別の投稿形式が規約違反に当たるかどうかにはお答えできません」
→ ガイドラインを参照の上ご自身でご判断ください、とのこと。

📨【2回目の問い合わせ(5/22)】

「ガイドラインを読んだうえで、
表現が曖昧でどちらにも解釈できるため、不安を解消したい」と再度お伝えしました。

📩【楽天からの最終回答(5/23)】

「その投稿形式（1投稿目に紹介文＋画像、2投稿目にリンク＋PR）は問題ございません」

※今後同じ内容でのお問い合わせには、返信を控える可能性があるとの補足あり

以上です。
















",6,12,"1,956",2025/5/28 10:06:27,https://www.threads.com/@emu_sns/post/DKLZ4jYybTo
,"noteを売る用の垢がバズって
フォロワーがどんどん増えてきてるけど
肝心のnoteがまだ書けてない😂

ポスト作るのはパートの合間にできるけど
noteを書くのはグッと集中しなあかんから
時間を作るの難しいな🥲






",0,7,"1,900",2025/3/18 13:53:05,https://www.threads.com/@emu_sns/post/DHU_YWEy2fR
,"可愛いプロンプト🧡
今祭り中の たかおでやってみました😂



































",0,3,"1,790",2025/5/2 13:10:35,https://www.threads.com/@emu_sns/post/DJIySZ9SfBO
,"Threadsの見過ぎで目がムスカな私






ブルーライトカットメガネって効果あるんかな🤔？

































",2,5,"1,789",2025/5/13 11:54:59,https://www.threads.com/@emu_sns/post/DJk-YXXSNvS
,"2人ともかっこよ...🥺
気にしてた私←















",0,4,"1,765",2025/5/12 23:51:27,https://www.threads.com/@emu_sns/post/DJjrk8Oy235
,"【パート主婦の6月ぷく業報告🎊】

6月は、ほぼno+e制作に集中してました✍️

なかなかポストできなかったけど、アフィはこんな感じ。
楽天：106,078円
Amazon：10,002円

そして…ママ垢攻略no+eがありがたくも
＼100部突破🥹🌸／

おかげさまで、ぷく業人生でいちばんの月収になりました！

ほんっっとうに、買ってくださった方のおかげです🙏
だから「売上ドヤァ💰」って見せるのはなんか違うな〜って思って、今回は非公開にさせてください🙇‍♀️

いただいた代金はみなさんの期待の数だと思って裏切らんように！
no+eは引き続き、コツコツアップデートしていきます☺️🌸

実は新アカ立ち上げて、裏でしっかり検証もしてるよ✌️
これからも、リアルで再現性ある内容を届けられるようにがんばります🌸






















",15,34,"1,764",2025/7/3 12:35:59,https://www.threads.com/@emu_sns/post/DLoXnQkvJJY
,"連日の(確定申告をサボってたことによる)寝不足で、今日の寝かしつけ戦場から生還できる気がしません😭
DM明日お返事させてもらいますね🙇‍♀️





",0,0,"1,744",2025/3/17 20:29:59,https://www.threads.com/@emu_sns/post/DHTIAdESAj-
,"今Threadsがんばって、年末みんなで笑お🦀🦀🦀何も商品を持ってない主婦が、初月から50かせげるなんて、やっぱり今Threadsフィーバーだと思う...🥺





",2,39,"1,717",2025/6/26 1:23:29,https://www.threads.com/@emu_sns/post/DLVJFhHPDDI
,"シロウさんのインライとか講座のグルコン、毎回めちゃくちゃ面白くて学びも多いから、勉強会も期待しかないです！🔥
いつも有益情報ありがとうございます！
もちろん予約しました🫡✨




































",1,2,"1,712",2025/5/11 1:30:59,https://www.threads.com/@emu_sns/post/DJetYReSTdX
,"【ご報告】
シンスレッズ経由購入者さん限定でお渡ししている私の特典noteですが、ありがたいことに「特典だけ売ってほしい！」という声をいただいたので、ブラッシュアップしものを、本日3/14(金)21:00〜発売します！

「主婦特化アカウントで最短で1000フォロワー達成する為の完全ロードマップ」

✔️育児垢で8日でフォロワー1000人達成
✔️楽天・アマゾンアフィ合計90000 達成
したわたしが何をしたかを具体的に書いた、実際のロードマップです🛣️

シンスレッズのボリュームが多すぎて何からすればいいの？最短で結果を出したい！育児垢をしたい！という主婦さんにおすすめです🥰
※シンスレッズと合わせて効果が発揮できるnoteです！

楽しみ❣️って方、❤️ぽちっとしていただいていいですか🥹
あんまりいなかったら......私と経由購入者さんだけブイブイいきます😂✌️










私の実績やポンコツな過去はこちらに書いてます💁‍♀️
https://note.com/emuchan_note/n/n1379730994c4?sub_rt=share_b 

※お探しのページが見つかりませんになっている



















",1,35,"1,707",2025/3/14 8:51:55,https://www.threads.com/@emu_sns/post/DHKJu-3yzre
,"母の日🌸
今年はおかあさん達に去年よりちょっといい物プレゼントできた！これも、ふく業のおかげ☺️ふく業でかせいだお金はどんどん大切な人達に還元したい！
可愛いお手紙ももらったし、かあちゃんがんばるよー💪❤️‍🔥
































",2,12,"1,669",2025/5/12 0:27:11,https://www.threads.com/@emu_sns/post/DJhK31jSV-v
,"ありがとうございます😭✨
ほんまに私、ビジ垢向いてない性格で…
煽ったりもできんし、
「1日で◯◯◯◯人フォロワー増えました！」みたいな派手な経歴もゼロです🙅‍♀️笑

でも、自分なりにコツコツ続けたら、気づいたら4ヶ月連続で6桁達成してて！

こんな私でもここまで来れたので、次は7桁目指してがんばります🔥
またメンタル弱ったら相談させてください😂




















",5,21,"1,647",2025/6/14 20:17:43,https://www.threads.com/@emu_sns/post/DK4RWYKPmj7
,"夜中にこっそり…

明日(っていうか今日)発売のnote、
実はもう完成してたのに、

「あ、ここもっと入れたい！」
「やっぱこれも大事や…！」

って気づいたら追記、追記、追記！！

間に合うんか私！？と思いつつも
“読んだらちゃんと成果出せる”noteにしたくて追記がとまらない🫠

先行で読んでくれたわにちゃんの感想も絶対載せたい🐊✨

あぁ、誰が私の代わりに寝てほしい。





",0,12,"1,642",2025/6/21 2:59:01,https://www.threads.com/@emu_sns/post/DLIcC4uSfYb
,"シンスレッズを経由してくれた方や
今回のnoteを買ってくれた方

マジで私をその辺にいるママ友だと思って
分からない時は何でも相談して来てください。(DM待ってます🫶)

名前をメモしてずっと見てますので👀←





",0,7,"1,639",2025/3/16 23:16:09,https://www.threads.com/@emu_sns/post/DHQ2Ohtye2v
,"「主婦特化アカウントで最短で1000フォロワー達成する為の完全ロードマップ🗺️✨」

滑り込みの購入ありがとうございました！🙇‍♀️

こちらは販売終了しました！
今後は今まで通り、シンスレッズを経由購入してくださった方に特典としてお渡しします💓

↓





特典付きリンクはこちら🔗PR
https://lit.link/emusns 

























",1,3,"1,636",2025/3/17 1:58:00,https://www.threads.com/@emu_sns/post/DHRIv_oyjxi
,"出す出す詐欺してたnoteいよいよ大詰め！家事育児パートしながらなので🐢スピードですいません！
note書いてる人、皆、ほんと尊敬...🫠

このnoteはThreadsを始めた3月から
アフィのみで連続月6桁収益化してる私の
育児アカを公開してモリモリ解説してるnoteです✨私にしか書けない一次情報をたっぷり詰め込んだ、かなり！具体的なnoteです✍️

発売は6月21日(土) 20:00⏰
平日はワンオペなので、土曜日で🙏

育児アカしてみたい、でも何からしたらいいか分からん！って人に届け〜！

中身についてはこれからちょこちょこ出していくので、気になる方はのぞいてください😆🫶






























",11,36,"1,625",2025/6/16 20:54:23,https://www.threads.com/@emu_sns/post/DK9fIukPy6d
