chatId,authorName,avatar,content,attachments,date,referenceMessage,referenceMessageDate,referenceMessageAuthor
1346740481501171722,sakura_3mm_38421,https://cdn.discordapp.com/avatars/1334895199406526547/82e04dca4b77d81107a75af603a8c48f.png,"興味あります🙌
楽天アフィどうなのかな??と気になってちょっとやってみたんですがまだゼロです😓
投稿で表示回数4桁いっても全然でした🥹💦
楽天の仕組みがよくわかってないのでそこから勉強しないとな…と思ってます!!",,2025/03/05 16:05,,,
1346759856476131328,mimichan_0,https://cdn.discordapp.com/avatars/1185122924584243230/ef75195fbdbb2b255f2a145cdc7b5f01.png,"ありがとうございます！
誘導にもポイントがあるのでその辺も解説しますね！
ちなみに仕組みはわたしもよくわかってないです🥹
リンク踏まれて何か購入されたらラッキーくらいの感覚で…😂",,2025/03/05 17:22,"興味あります🙌
楽天アフィどうなのかな??と気になってちょっとやってみたんですがまだゼロです😓
投稿で表示回数4桁いっても全然でした🥹💦
楽天の仕組みがよくわかってないのでそこから勉強しないとな…と思ってます!!",2025-03-05T07:05:52.018000+00:00,sakura_3mm_38421
1346774109291544586,anko095,https://cdn.discordapp.com/avatars/1254573389666848782/dcd28fb4efb2182f4509e43b6b0614fa.png,"私も気になってはいるが、中々時間取れずやれない…🥺
余裕できたらやってみたいなぁ〜
でもTTPならできるかなぁ〜🤔",,2025/03/05 18:19,,,
1346775866440552470,mimichan_0,https://cdn.discordapp.com/avatars/1185122924584243230/ef75195fbdbb2b255f2a145cdc7b5f01.png,"商品探すのが大変かもー🥺
もしできそうだったらやってみよう🙌",,2025/03/05 18:26,"私も気になってはいるが、中々時間取れずやれない…🥺
余裕できたらやってみたいなぁ〜
でもTTPならできるかなぁ〜🤔",2025-03-05T09:19:29.508000+00:00,anko095
1346775965690237009,mimichan_0,https://cdn.discordapp.com/avatars/1185122924584243230/ef75195fbdbb2b255f2a145cdc7b5f01.png,"育児垢作ったの流石です！
キキちゃんなら姉御キャラでいけそう（？）",,2025/03/05 18:26,"やりたいです！というか、以前お話聞いた時に育児垢作りました✌（フッ軽
今育て中というか、万バズは出したので、ここからどうしたらええんや〜！の状態です💦よろしくお願いします！",2025-03-05T06:27:11.127000+00:00,kiki_mochimochi
1346827165043392622,mimichan_0,https://cdn.discordapp.com/avatars/1185122924584243230/ef75195fbdbb2b255f2a145cdc7b5f01.png,"メモ：
楽天アフィリエイトが他の商品でも成果になる理由
https://gorilabo.com/room-sales-unknown

記事内では楽天ルームで説明されていますが楽天アフィリエイトも同様です！
「コレ！」は聞き馴染みのない言葉だと思いますが、楽天ルーム特有のワードで要は「商品をおすすめする」ことを「コレ！」と言います。",,2025/03/05 21:50,,,
1346842152696549536,mimichan_0,https://cdn.discordapp.com/avatars/1185122924584243230/ef75195fbdbb2b255f2a145cdc7b5f01.png,"すみません！ロードマップ作ろうと思ったんですが
寝かしつけに時間かかった＆昨日朝寝で眠いので明日にします…

一旦、アカウントを共有しますね☺️

https://www.threads.net/@puka_mama?igshid=NTc4MTIwNjQ2YQ==

※ママアカ以外フォロー禁止
※ぜったいにつきのわハウス外に漏らさないでください！
※ないとは思いますが、万が一ルール違反や営業妨害などがあった場合は企画中止にします🥺",,2025/03/05 22:49,,,
1346843048859926650,mimichan_0,https://cdn.discordapp.com/avatars/1185122924584243230/ef75195fbdbb2b255f2a145cdc7b5f01.png,"-------

【スパセに向けた大きな種まき】

①0歳育児ベストバイ
↓
②昨日の投稿が反響ありました
スパセエントリーした？
↓
③トレンド便乗（辻ちゃん）からのアフィリンク
（これは本当に杉浦夫婦が愛用してます。うちも導入したいんです…バクネノのリラックスウェア…良さそうだよね…？🤤）
↓
④楽天スパセ狙ってるものメモしていきます
↓
⑤99%オフやばくない！？

以上です。ちゃんと数えたら5個あった…でも②は表示回数伸びてないのでそんなにクリックされてないと思います。",,2025/03/05 22:53,,,
1346843343203860511,mimichan_0,https://cdn.discordapp.com/avatars/1185122924584243230/ef75195fbdbb2b255f2a145cdc7b5f01.png,"------

あとは、いちばん最初の投稿からコープのあたりまで
バズ神話の限定特典の内容とリンクしてるので照らし合わせてみてください。
ここでアカウントパワーを貯めています。",,2025/03/05 22:54,,,
1346844333390827602,mimichan_0,https://cdn.discordapp.com/avatars/1185122924584243230/ef75195fbdbb2b255f2a145cdc7b5f01.png,"-----

とりあえず、大まかな収益化までのイメージができればOKです。
アカウント設計こうやってるのかぁ〜とか。
かなり戦略的にやってますのでこれを全て真似しろとはいいません！

質問対応などしながらゆっくり進めていきますのでご安心を🥹

ざっとアカウント見てもらって

気になること、疑問点、気づき
などあれば言ってくださいー！

気づいたことを何でもアウトプットしてもらうと他の人の理解も深まると思うので良いと思います☺️

みんなのアカウント見学や質問対応が落ち着いたら、そもそもの楽天アフィリエイトのやり方とか仕組みについてから説明しますね。

GPTのディープリサーチ駆使します🥹",,2025/03/05 22:58,,,
1346844894630645801,anko095,https://cdn.discordapp.com/avatars/1254573389666848782/dcd28fb4efb2182f4509e43b6b0614fa.png,"アカウントちらっと見たけど、バズり散らかしすぎてて笑った😂👏
さすがです！！！✨✨",,2025/03/05 23:00,,,
1346847290173947924,kiki_mochimochi,https://cdn.discordapp.com/avatars/1293412412770222112/c0b56b3725ca3399ed2b6bdbf6cd6758.png,mimiちゃんすごい～！最初からバズ神だった～！何気に4桁を連続させるのってむずくないですか？,,2025/03/05 23:10,,,
1346850490281103423,mimichan_0,https://cdn.discordapp.com/avatars/1185122924584243230/ef75195fbdbb2b255f2a145cdc7b5f01.png,"遡ると4桁連続してるように見えるんですけど、
投稿してすぐ伸びなかったやつもあります！
最初の方の投稿とか…2日くらい経ってやっと2000とかいったやつもあります

バズると他の投稿も流れて行って
全体が底上げされてる感じありますね🤔

アフィアフィしてると業者感出るので
伸びなくても素人っぽい投稿しておくのも戦略なので全部伸ばそうとしなくていいとは思いますよ！

1回でも万バズ経験があるアカウントならターゲットをブレずに投稿してればThreadsからの評価は落ちない印象です🧐",,2025/03/05 23:23,mimiちゃんすごい～！最初からバズ神だった～！何気に4桁を連続させるのってむずくないですか？,2025-03-05T14:10:17.190000+00:00,kiki_mochimochi
1346858518493397054,mofu_mofu.o0,https://cdn.discordapp.com/avatars/1144844437130846208/9727207060f2c13d380b33b6a83c12a4.png,"アカウント共有ありがとうございます！みてきました〜〜！！
バズ神話とリンクして、こうやってやるのか〜〜とよりイメージできました！
私のママアカウントは、あえてどこにでもいるような名前とアイコンにしてるんですが、いつものかんじで、やっぱり覚えやすい名前とアイコンに変えたほうがいいのかな〜と思いました。
mimiさんの垢をみて、
プロフを作り込んでないかんじもあえてなんだろうなあ、と(あえてですよね...？）。私がっつり無料note誘導とかしちゃってて恥ずかしくなってきました...
アカウントみさせてもらうだけで勉強になりすぎます...",,2025/03/05 23:54,,,
1347009894041129020,sakura_3mm_38421,https://cdn.discordapp.com/avatars/1334895199406526547/82e04dca4b77d81107a75af603a8c48f.png,"共有ありがとうございます🙌💕
バズりまくりでさすがですね😳👏
でも、投稿の仕方とか勉強になります!!一文目で目を引くし、ついつい見ちゃいます🥹",,2025/03/06 09:56,,,
1347045448451494010,mimichan_0,https://cdn.discordapp.com/avatars/1185122924584243230/ef75195fbdbb2b255f2a145cdc7b5f01.png,プロフはあえて作りこんでないですね！みんなインスタグラマーに見飽きてるので差別化を図ってます🥹フォロワー増えなくなったらもう少し変えるかもしれないです,,2025/03/06 12:17,"アカウント共有ありがとうございます！みてきました〜〜！！
バズ神話とリンクして、こうやってやるのか〜〜とよりイメージできました！
私のママアカウントは、あえてどこにでもいるような名前とアイコンにしてるんですが、いつものかんじで、やっぱり覚えやすい名前とアイコンに変えたほうがいいのかな〜と思いました。
mimiさんの垢をみて、
プロフを作り込んでないかんじもあえてなんだろうなあ、と(あえてですよね...？）。私がっつり無料note誘導とかしちゃってて恥ずかしくなってきました...
アカウントみさせてもらうだけで勉強になりすぎます...",2025-03-05T14:54:54.230000+00:00,mofu_mofu.o0
1347045627703328842,mimichan_0,https://cdn.discordapp.com/avatars/1185122924584243230/ef75195fbdbb2b255f2a145cdc7b5f01.png,よかったです！参考にできるところはしちゃってください✨,,2025/03/06 12:18,"共有ありがとうございます🙌💕
バズりまくりでさすがですね😳👏
でも、投稿の仕方とか勉強になります!!一文目で目を引くし、ついつい見ちゃいます🥹",2025-03-06T00:56:24.973000+00:00,sakura_3mm_38421
1347096491705241630,mimichan_0,https://cdn.discordapp.com/avatars/1185122924584243230/ef75195fbdbb2b255f2a145cdc7b5f01.png,,https://media.discordapp.net/attachments/1346699278449512549/1347096491235475466/IMG_0362.jpg?ex=69843b5f&is=6982e9df&hm=182d70db675337a5706a2e91ed51fcea20e3dd6bf571a5605b0508943320ea36&,2025/03/06 15:40,,,
1347101492280037456,kiki_mochimochi,https://cdn.discordapp.com/avatars/1293412412770222112/c0b56b3725ca3399ed2b6bdbf6cd6758.png,なるほど……めちゃくちゃ参考になります。本日更新分も読んだんですが、やっぱりバズありき。数十万のバズなくしては語れない……まずはそこを目指します！,,2025/03/06 16:00,,,
1347114606845231176,mimichan_0,https://cdn.discordapp.com/avatars/1185122924584243230/ef75195fbdbb2b255f2a145cdc7b5f01.png,"AIに投稿読み込ませて、作らせたんですがちょっと優秀すぎないか、これ、、

コピペですがサラーっと読んでみてください！

https://note.com/preview/n5f377ae29659?prev_access_key=83842cd5ed2c3d73f0e5f194b9c8ae22",,2025/03/06 16:52,,,
1347114950807781397,mimichan_0,https://cdn.discordapp.com/avatars/1185122924584243230/ef75195fbdbb2b255f2a145cdc7b5f01.png,"自分の投稿を学習させる
↓
バズのポイントを教える
↓
掛け合わせて投稿を作ってもらう

これでかなり投稿考える時間は短縮される気がします。

嘘のエピソードとか、思ってないことも作り出してしまうので
チマチマ自分の情報を記憶させて学習させていくといいです！",,2025/03/06 16:53,,,
1347115332963270727,mimichan_0,https://cdn.discordapp.com/avatars/1185122924584243230/ef75195fbdbb2b255f2a145cdc7b5f01.png,"---

で、ドンピシャであるあるな内容があったので
そのまんま投稿してみたのがこれ
（炎上防止に最後の「おい🥹🥹🥹w」は足しました）

https://www.threads.net/@puka_mama/post/DG2Z27RTxku?xmt=AQGzxiSr8KvaMCzSzzxQtdj6jispgox7JD9p4cflYo64NA",,2025/03/06 16:55,,,
1347120853363462156,mimichan_0,https://cdn.discordapp.com/avatars/1185122924584243230/ef75195fbdbb2b255f2a145cdc7b5f01.png,"アフィリエイト用の投稿も作ってみました🥹
全てchatGPTです。

https://note.com/preview/n420a55495f8a?prev_access_key=40caab37305a0670ade40d7634624b9f",,2025/03/06 17:17,,,
1347127134073786399,mofu_mofu.o0,https://cdn.discordapp.com/avatars/1144844437130846208/9727207060f2c13d380b33b6a83c12a4.png,"2つともみました、、すごすぎる、、
(エンジェルウォーター笑いました😂😂)
【質問です！】
最初の、このファイルを読み込んでっていうのは、自分のThreadsのプロフィールリンクでしょうか…？",,2025/03/06 17:42,,,
1347128035605741638,mimichan_0,https://cdn.discordapp.com/avatars/1185122924584243230/ef75195fbdbb2b255f2a145cdc7b5f01.png,"あ、そうそう、投稿内容はスプシにコピペしてcsvファイルを読み込ませてます！表示回数もスプシに入れてます！

ブラウザの拡張機能とかでサクッとできたらいいけど
30投稿くらいだから手作業でやりました。笑",,2025/03/06 17:45,"2つともみました、、すごすぎる、、
(エンジェルウォーター笑いました😂😂)
【質問です！】
最初の、このファイルを読み込んでっていうのは、自分のThreadsのプロフィールリンクでしょうか…？",2025-03-06T08:42:17.175000+00:00,mofu_mofu.o0
1347135027422564382,mofu_mofu.o0,https://cdn.discordapp.com/avatars/1144844437130846208/9727207060f2c13d380b33b6a83c12a4.png,"ありがとうございます！！
これは私の場合大変そうです😂途中まででもちまちまやってみます！！",,2025/03/06 18:13,"あ、そうそう、投稿内容はスプシにコピペしてcsvファイルを読み込ませてます！表示回数もスプシに入れてます！

ブラウザの拡張機能とかでサクッとできたらいいけど
30投稿くらいだから手作業でやりました。笑",2025-03-06T08:45:52.117000+00:00,mimichan_0
1347136681110933557,mimichan_0,https://cdn.discordapp.com/avatars/1185122924584243230/ef75195fbdbb2b255f2a145cdc7b5f01.png,反応が良かった投稿だけ集めるとかでもいいと思います☺️やってみてくださーい！,,2025/03/06 18:20,"ありがとうございます！！
これは私の場合大変そうです😂途中まででもちまちまやってみます！！",2025-03-06T09:13:39.096000+00:00,mofu_mofu.o0
1347138188581277696,naoko_o_,https://cdn.discordapp.com/avatars/1154690335709073448/bccce8f065a020b63aaa61ad9988c9b0.png,精度がすごすぎます、、！😳😳,,2025/03/06 18:26,,,
1347142900345081906,mimichan_0,https://cdn.discordapp.com/avatars/1185122924584243230/ef75195fbdbb2b255f2a145cdc7b5f01.png,"chatgpt優秀です🥹しかも今回新しく出たバージョンは感情面の精度があがったらしいです✨
まだ試してないですが🤫",,2025/03/06 18:44,精度がすごすぎます、、！😳😳,2025-03-06T09:26:12.775000+00:00,naoko_o_
1347185151569821697,mimichan_0,https://cdn.discordapp.com/avatars/1185122924584243230/ef75195fbdbb2b255f2a145cdc7b5f01.png,"今みなさんがアフィチャレンジしようとしてるアカウントの、フィードってどんな投稿が並んでますか？

おすすめ開いた瞬間の上位5つを抜きとってみてください。

ぷかママは、離乳食の話が多いので、フィードを開くと上位の投稿には必ず「離乳食」って単語が入ってます。

おそらく単語でAIに振り分けされてると思います…

共通する単語があったら、それを入れて投稿してみるとバズる…かも",,2025/03/06 21:32,,,
1347186354592813106,mimichan_0,https://cdn.discordapp.com/avatars/1185122924584243230/ef75195fbdbb2b255f2a145cdc7b5f01.png,"----

フィードの下の方に「ニューボーンフォト」ってあったのでその単語でも投稿してみたんですが、

後から投稿した離乳食の投稿のが伸びが早いです…","https://media.discordapp.net/attachments/1346699278449512549/1347186354043490304/IMG_0442.png?ex=69848f10&is=69833d90&hm=0af19b6f4714a30e45a103546729c8256711def285a2267f4b8e28375263b7b6&
https://media.discordapp.net/attachments/1346699278449512549/1347186354370510868/IMG_0443.png?ex=69848f10&is=69833d90&hm=26bde8069b5fd876824ea9e5de819998aea32d08475392588ba8799479dcebf1&",2025/03/06 21:37,,,
1347223207798902786,mofu_mofu.o0,https://cdn.discordapp.com/avatars/1144844437130846208/9727207060f2c13d380b33b6a83c12a4.png,"見てきました！
「値上げ」「ローン」「結婚」「体調不良」「給料」
ママ関係なくて泣きました...
下の方にママ友、自宅保育のワードの投稿がいくつか並んでたのでその投稿してきます🏃‍♀️
→２つ投稿なげてきました〜〜！投稿してたら自然となってくるかもですが、ママ垢に反応したりして、ちゃんとジャンル認定してもらわないとな..と思いました",,2025/03/07 00:04,,,
1347226886954291201,mimichan_0,https://cdn.discordapp.com/avatars/1185122924584243230/ef75195fbdbb2b255f2a145cdc7b5f01.png,"その並んでた単語って自分の投稿に入ってたことありますか？🥺

あと、ぷかママはほぼフォローしてないので、
もふちゃんの場合フォローしてる人の投稿の可能性があります！
多分フォロワーの投稿が優先されるはず…

ジャンル認定は1日5いいねでもいいので関連ワードが入ってる投稿をいいねしておけばOKです🥹",,2025/03/07 00:18,"見てきました！
「値上げ」「ローン」「結婚」「体調不良」「給料」
ママ関係なくて泣きました...
下の方にママ友、自宅保育のワードの投稿がいくつか並んでたのでその投稿してきます🏃‍♀️
→２つ投稿なげてきました〜〜！投稿してたら自然となってくるかもですが、ママ垢に反応したりして、ちゃんとジャンル認定してもらわないとな..と思いました",2025-03-06T15:04:02.936000+00:00,mofu_mofu.o0
1347227877179002892,mofu_mofu.o0,https://cdn.discordapp.com/avatars/1144844437130846208/9727207060f2c13d380b33b6a83c12a4.png,"フォローは、13人だけでみんな普通のママ垢でした！
私の過去の投稿はmimiさんのように、購入品、こどもが熱だした〜とか、可愛い〜とかそんなかんじです！
もふのアカウントを作る前からやってるアカウントで、mimiさんのことをみつけたのも実はこのママ垢なので、「お金」「副業」とかに興味を向けて投稿見ちゃってた影響かもしれないです...！
関連ワードにいいねします🥹！",,2025/03/07 00:22,"その並んでた単語って自分の投稿に入ってたことありますか？🥺

あと、ぷかママはほぼフォローしてないので、
もふちゃんの場合フォローしてる人の投稿の可能性があります！
多分フォロワーの投稿が優先されるはず…

ジャンル認定は1日5いいねでもいいので関連ワードが入ってる投稿をいいねしておけばOKです🥹",2025-03-06T15:18:40.115000+00:00,mimichan_0
1347228192624218234,mofu_mofu.o0,https://cdn.discordapp.com/avatars/1144844437130846208/9727207060f2c13d380b33b6a83c12a4.png,今見たら、さっき、いくつかいいねしただけでもおすすめの投稿がめちゃくちゃ変わりました！！笑,,2025/03/07 00:23,,,
1347228481980727337,mimichan_0,https://cdn.discordapp.com/avatars/1185122924584243230/ef75195fbdbb2b255f2a145cdc7b5f01.png,なるほど、なるほど、ありがとうございます✨,,2025/03/07 00:25,"フォローは、13人だけでみんな普通のママ垢でした！
私の過去の投稿はmimiさんのように、購入品、こどもが熱だした〜とか、可愛い〜とかそんなかんじです！
もふのアカウントを作る前からやってるアカウントで、mimiさんのことをみつけたのも実はこのママ垢なので、「お金」「副業」とかに興味を向けて投稿見ちゃってた影響かもしれないです...！
関連ワードにいいねします🥹！",2025-03-06T15:22:36.203000+00:00,mofu_mofu.o0
1347228865994555403,mofu_mofu.o0,https://cdn.discordapp.com/avatars/1144844437130846208/9727207060f2c13d380b33b6a83c12a4.png,軽めのコメントも３こくらいの投稿にしてみたので、認定されるスピードはそれもあるかもです...,,2025/03/07 00:26,なるほど、なるほど、ありがとうございます✨,2025-03-06T15:25:00.399000+00:00,mimichan_0
1347229416031391764,mimichan_0,https://cdn.discordapp.com/avatars/1185122924584243230/ef75195fbdbb2b255f2a145cdc7b5f01.png,"まだ途中なんですが
情報量多くてパンクしてもいけないので
一旦共有しときます。時間見て追記していきます！

https://note.com/preview/n5439aaaf6cf7?prev_access_key=4290b112dbb444bdaad05dbd3872fc1f

まずはアカウントを参考にしながら
自分のアカウントだったら？を考える。
・ターゲットは？・どんな商品をおすすめする？

自分のアカウントの信頼がたまり、フォロワーが増え、バズり、アフィが決まる未来を想像する・・・・

なんかスピっぽい？🥺

でも、こういう逆算の思考ってすごく重要になってくるのでぜひ妄想でウハウハしてください。

できるだけサポートしてそこまで連れていきます！！

夜中にすみませんでした、、寝ますっ",,2025/03/07 00:28,,,
1347234649629392896,yukiniyago_10,https://cdn.discordapp.com/avatars/1326448107445157890/d7d615842595ef19e1ddaea3db164e0c.png,"mimiちゃん、楽天アフィの件、色々とありがとうございます❤️ 

共有してもらったアカウントは見させてもらいました👀
GPTの能力にもほんとびっくり…
飼い主？が素晴らしいと、やっぱりこうなるのかな🫠 

バズや戦略の勉強にもなりそうな気がしているので、
この後動いてみます🫡 
リサーチアカが凍結×２回なっているせいか、
取り急ぎ作ったママアカが開けなくなってしまったので、明日からがんばります…
インスタ↔Threadsの移動？が複雑でよくわからにゃい🐈",,2025/03/07 00:49,,,
1347239963623948329,mofu_mofu.o0,https://cdn.discordapp.com/avatars/1144844437130846208/9727207060f2c13d380b33b6a83c12a4.png,"これ！ほんとに伸びますね😳！！
投稿して1時間で4桁いきました！

ロードマップもありがとうございます！
わかりやすかったです！
私は、②の有益投稿が苦手で、
できることはできるんですが、ちょっとビジネスちっくになってしまいます…(伝え方難しいので実際のスクショここに投げても良いですか…？)",,2025/03/07 01:10,"----

フィードの下の方に「ニューボーンフォト」ってあったのでその単語でも投稿してみたんですが、

後から投稿した離乳食の投稿のが伸びが早いです…",2025-03-06T12:37:36.447000+00:00,mimichan_0
1347250680263475232,niwatori_rookie,https://cdn.discordapp.com/avatars/1302495684813000714/ba8dbeb14e83c96964f9a876fca5f942.png,"mimiちゃんって何人いるの？？
すごすぎ😍
つきのわハウス入ってて良かったって改めて思いました🥰
ささっとママ垢作ってこよ。",,2025/03/07 01:53,,,
